id,name,rating,posts,likes,comments,r_shares,r_comments,r_likes,r_commentLikes
10153332319501086,Malcolm Carter Wope,1278,5,311,93,1,20,72,144
10153630490188562,Pessi Moilanen,333,1,154,3,0,1,4,0
754465134686356,Chrisby Babuta Tadulu Bwangi,228,1,40,4,1,14,39,7
10153477429392267,Christian Rene Skogmo,113,1,51,1,0,0,1,1
10209757869249163,TaVon McVey,50,0,15,6,0,0,0,2
10209157957491871,Eurico Senna,9855,51,702,434,14,436,2473,584
10156697953440537,Marius Tjønnøy,688,3,166,36,1,26,49,53
10209250813777118,Vladimir Stefanek,486,0,53,88,0,0,0,116
443183865891123,Luc Hasendahl,2,0,1,0,0,0,0,0
223696664661246,Bilal Canastel,917,15,88,5,3,14,297,3
1073969839307839,Alberto Cavallarin,1519,20,187,47,4,93,261,87
1247225061961353,Thiemo Krebsbach,163,1,58,11,0,1,2,2
10154042252371894,Xavier Laliberté,2671,7,18,387,0,97,292,564
1001193389917599,Balázs Halmágyi,94,0,47,0,0,0,0,0
10206430756262059,Tuval Yulevich,126,1,43,6,0,0,5,7
10153451335376935,Nick Vail,7179,11,333,588,10,71,743,2955
1106479549362100,Yuval Keinan,45,0,18,2,0,0,0,3
10201410301576337,Wahyujati Jati,38,1,10,4,0,0,0,1
1007544355989294,Ori Sharon,6833,35,525,67,13,147,2430,54
710833205728774,Luís Chiringatambo III,128,1,49,2,0,0,8,3
10154789415472846,Mitch Jeffrey,56,0,22,3,0,0,0,3
10207126856343827,Sheldon Shane Morgan,3214,26,354,92,1,178,744,74
10156395475730611,Jordan Fung,1827,10,253,84,3,67,222,362
1007824019254676,Simon Henrich,74,0,34,2,0,0,0,0
1204121156265235,Robert Leal,660,0,318,6,0,0,0,6
1101269343267811,Samuele TJ Prosdocimi,1924,11,109,14,0,78,684,7
1703150159964338,Dan Riotte,825,2,218,57,0,13,31,107
872961266149695,Ole Nordtveit,202,0,84,9,0,0,0,7
10154319782725579,Haydn Pope,33,0,15,1,0,0,0,0
616539348483894,Marhara Avian,4506,22,376,57,7,491,963,46
520578008101977,Wesley Noijen,4115,0,1993,40,0,0,0,9
918320951540429,Verdenė Kisieliūtė,58,0,29,0,0,0,0,0
978971822196622,Daniell Jordan,575,0,281,4,0,0,0,1
10153943028943498,Kiran Pandé,580,8,80,21,0,74,39,17
1175936182441008,Thomas Fold Pevere,186,0,93,0,0,0,0,0
1189876851024024,Julio Lml,36,0,18,0,0,0,0,0
1186065498078928,Nitay Turjeman,909,0,437,10,0,0,0,5
1182273778472367,Raul Donzi,198,0,99,0,0,0,0,0
957664230938779,Георги А.,395,3,84,3,0,28,59,1
1041986839211805,Arthur Thomas,12,0,6,0,0,0,0,0
1181872321825590,Hamish Aird,67,0,32,1,0,0,0,0
194252357626498,Tricker Bilal,34,0,17,0,0,0,0,0
998092626925904,Phai Pratchaya,208,0,104,0,0,0,0,0
1746642182235301,Zisis Tsik,56,0,21,3,0,0,0,5
10204984071636296,Paolo Mustang Pecoraro,159,0,74,1,0,0,0,8
1090544127663746,Balthazar Hoedeman,134,0,67,0,0,0,0,0
10201278316275363,Fredson Sossavi,3112,10,755,208,0,103,150,319
1367311776628312,Bellal Safi,117,0,44,8,0,0,0,5
612173618932606,Algèrien Ahmed,2,0,1,0,0,0,0,0
1189331617749412,Milan Merowinger,687,2,234,16,0,12,59,7
1215817858446601,Šarūnas Pupelis,145,1,58,3,1,0,4,3
10207922904864905,Paolo Consorti,96,0,48,0,0,0,0,0
10209324578657319,Khoa Huynh,32,0,16,0,0,0,0,0
1022545384503962,Łukasz Średnicki,228,0,114,0,0,0,0,0
503299576527891,David Kverghelidze,2215,10,344,64,1,61,525,48
10153972773147221,Fau Villalobos,26,0,13,0,0,0,0,0
1773285712907542,Shehab Soliman,2005,9,167,99,18,176,316,97
1323845907629490,Seth Jung,1173,4,294,19,0,63,153,13
10154139281975152,Timothy Apollo Musiqa Johnson,264,0,120,7,0,0,0,3
870253726454379,김진혁,44,0,22,0,0,0,0,0
10153485740544633,Anthony Rinna,68,0,27,4,0,0,0,2
10153252509491586,Felix Holmström,1339,0,637,16,0,0,0,17
1244661978895426,Avocalex Michaux,441,0,198,5,0,0,0,30
743605779117032,Cody Trussler,299,0,108,22,0,0,0,17
991718564258405,Charlie Maener,159,0,73,4,0,0,0,1
1287529527930395,Abrahim Ahmed,109,0,49,3,0,0,0,2
10209542828274472,Alex Lim,741,0,317,25,0,0,0,32
10153758517859064,Joshua Maleakhi Situmorang,251,0,112,7,0,0,0,6
560657070776607,Tyler Eagan,75,0,28,6,0,0,0,1
1002514289840360,Tajin  Kang,139,0,68,1,0,0,0,0
10155958347840311,Miles Hill,6740,23,622,205,0,201,1633,897
10205777496696690,Harrison Chong,2036,2,953,4,0,29,7,7
10101300604689723,Samuel Joon Lee,79,0,38,1,0,0,0,0
1048908058482720,Steven Tran,1255,1,457,19,1,27,86,22
10154141384316757,Brittany Frentrop,2180,6,69,24,0,76,829,54
838551316272855,Candy  Lee,2,0,1,0,0,0,0,0
1051711028209044,Sean Lownsbery,83,0,10,4,0,0,0,51
225040111192527,Võ Duy Đạt,67,0,32,1,0,0,0,0
10208607482285904,Antonio Lizama,81,0,37,2,0,0,0,1
1175882425755771,Demetrius Turner,2450,13,222,196,16,146,307,237
633673426780884,Takuya  Nemoto,107,0,48,3,0,0,0,2
1080205975370269,Alfredo Napán,854,0,405,13,0,0,0,5
595019480661964,Eduardo Rivera,1952,15,41,99,9,160,450,82
997675933642666,Marcos Bitencourt,18,0,9,0,0,0,0,0
1181447028555312,Ahmed Tarek El Shaer,71,0,31,3,0,0,0,0
876117465768945,Hewad Melma,638,2,205,44,0,13,0,47
10154177502393115,Wai Henry Collins,1369,5,414,84,0,13,52,121
963313903714408,Alistair Curtis,848,4,228,19,3,16,118,19
10206545710789496,Anthony Briggs-Brown,4749,31,199,266,0,224,1202,322
10204247380983882,Tobi Voß,71,0,32,2,0,0,0,1
1051389858255365,Shim YongHoon,9154,51,90,11,0,214,4018,8
1174850422527705,Kevin Wang,39,0,18,1,0,0,0,0
1676485965946135,심용훈 - CrazyDragon,12,0,6,0,0,0,0,0
759554111701,Scott Smith,146,1,21,28,0,0,1,13
1693340154251845,Matheus Lemes,207,0,89,9,0,0,0,2
1058004084260546,Theodore Park,489,3,82,12,0,30,80,24
10153648900573967,Simon Barak,360,0,176,2,0,0,0,2
992897307464019,Nicholas Young,37,0,17,1,0,0,0,0
883924698349906,Yupiiter Yass,130,0,61,2,0,0,0,2
10205903979300163,Connor Stewart,723,1,341,9,0,0,1,7
10208021485993974,Barry He,81,0,29,6,0,0,0,5
779617788836240,Tân,58,0,21,4,0,0,0,4
1003407766373560,Michał Samociuk,106,0,51,1,0,0,0,1
782520895192191,Marius Nechita,312,4,122,13,0,0,2,5
10208634742323686,Alejandro Ponce,202,0,101,0,0,0,0,0
10208883031690955,Micha Hurni,196,1,24,1,0,9,56,1
10209539521111273,Mike Sanusi,120,0,60,0,0,0,0,0
10207974169585486,Matthew Martial Law Smith,50,0,25,0,0,0,0,0
10153890172727777,Sébastien Lsg,273,4,100,2,0,0,23,1
1081625825228817,김광엽,512,5,179,1,0,2,60,0
10209681576175606,Diego Colantoni,656,2,295,2,0,1,22,3
10208754938731918,Daniel Ramirez,44,0,20,1,0,0,0,1
10204216989543289,Chris Tremell,226,0,78,14,0,0,0,28
1207658262602170,Sijei E. Manrique,317,0,154,2,0,0,0,3
1109576312434559,Intae Hwang,198,0,83,8,0,0,0,8
1145325512186548,Nguyên Phan Bùi,504,2,220,4,0,2,15,6
928531973935093,정순욱,1529,5,70,8,28,37,555,7
938412726236417,Mohammad Reza Azimi,152,0,76,0,0,0,0,0
10154028370647412,Kevin Dunerholm,761,3,98,37,0,26,168,25
1090130907674078,Xavior Woo,234,0,117,0,0,0,0,0
1667286066865883,Tapha Senghor,10934,90,741,363,13,1508,1533,271
10208219065328123,Pascal Delvecchio,157,0,77,1,0,0,0,0
460276024164891,조현규,1143,19,38,2,8,23,432,1
10204064169244532,Erick Ar Rasyid,75,0,36,1,0,0,0,0
10156602168535221,Armin Houman,2164,35,483,75,2,78,242,72
1195605160483521,Jason O'Halloran,54,0,27,0,0,0,0,0
10209111941142126,Bobby Le,72,0,36,0,0,0,0,0
1285344624826563,Alex Henderson,640,4,211,31,0,13,18,30
10209518790304051,Jorge Nolasco Arancibia Apariz,402,0,161,22,0,0,0,14
815069271960715,오수민,160,0,80,0,0,0,0,0
955659134502941,Ja Na,40,0,20,0,0,0,0,0
604391073047027,Nick Joseph,2043,7,164,16,8,76,675,22
885476418230002,Kim  Sang Jun,47,0,22,1,0,0,0,0
10155865313790048,Eric Rubin,227,0,108,3,0,0,0,2
10208782630552079,Martin Tardy,83,0,33,5,0,0,0,2
10153631997391226,Liam Glenn Ho,1199,5,272,59,1,12,158,97
2010097265882698,B-ßØy Chakib,222,0,111,0,0,0,0,0
1025600610848229,Ben Stevens,30,0,15,0,0,0,0,0
1064944893528030,Prabhjaap Singh Kohli,170,0,85,0,0,0,0,0
10154258366727784,Coach-Travon A Booker,184,0,92,0,0,0,0,0
1062811910427654,Vicho Marchant,388,4,20,18,0,64,26,30
1029310743774211,Makoto Thomason,106,0,33,11,0,0,0,7
1740600996177335,Simo Hadji,11906,23,79,6,1671,81,2342,4
921646677910890,Iván Eduardo Vargas,20,0,10,0,0,0,0,0
10204856888102052,James Tostevin,16,0,8,0,0,0,0,0
10204121213029305,Dustin Wallace,506,6,42,34,0,32,81,32
10153552398662636,Tré RKayne Détto,50,0,25,0,0,0,0,0
1667599176835760,Djibril Kevin Thoun,26,0,13,0,0,0,0,0
10206183580211382,Dusan Zdravkovic,66,0,33,0,0,0,0,0
1682301961988164,Shahazad Smk,12,0,6,0,0,0,0,0
923815914401830,Chris Santos,15,0,6,1,0,0,0,0
10204449225054816,Erik Hubley,26,0,13,0,0,0,0,0
1264594376888066,Nicholas Cervasio,536,4,183,32,0,0,10,34
10205642939937615,Roi Apter,355,2,144,4,0,9,8,2
1320737224608838,Max Dupecher,21,0,9,1,0,0,0,0
10153799599541125,Crutches O'Houlihan,688,0,311,12,0,0,0,30
10204585264230247,Szymon Cimone Sztukowski,313,0,149,5,0,0,0,0
840400216105297,André Temtem Figueira,28,1,8,1,0,0,1,2
1310776682282702,Nemanja Jovanovic,88,0,44,0,0,0,0,0
10203696842459862,Mohammad KH Bader,320,0,160,0,0,0,0,0
908627065922735,Kavar Marof,53,1,5,3,0,0,12,5
10209514682214110,Mohamed Ali Yssaad,85,0,36,4,0,0,0,1
1721910684759488,Yvan Tran,498,1,43,0,48,3,103,0
10206744464224958,David Angelo Caraccia,147,0,69,2,0,0,0,3
937196253063830,Damian Wojczulanio,177,5,30,7,0,2,32,1
916949371737721,Илиян Панайотов,2,0,1,0,0,0,0,0
10204392817859863,Lukša Tomić,180,1,75,1,0,6,2,0
10156773938260367,Max Riton,20,0,10,0,0,0,0,0
1089156471119051,Jag Popham,70,0,31,2,0,0,0,2
10209231601008505,Max' Mercier,40,0,20,0,0,0,0,0
10156780347075068,Adamo Matera,52,0,17,5,0,0,0,3
1068887343134256,Brian Kanguro,480,4,91,12,0,10,103,6
10204878616748574,Tony Buachoom,42,0,21,0,0,0,0,0
718991518244100,Amine Haj Ammar,306,1,80,40,0,0,2,17
1081548711903840,Lucas Dalton,329,0,116,21,0,0,0,34
368649989926012,Sebi Seriös,509,2,77,11,3,13,128,5
10208969261378180,Nicolas Bonnefont,991,1,467,8,0,6,2,6
10207655596457747,Vero Riot,90,0,45,0,0,0,0,0
1147242588642132,Sha Dow Traceur,911,8,330,19,2,21,39,5
1725772817639806,하준,24,0,12,0,0,0,0,0
1064951890191774,Ilan Gurevich,565,1,165,31,0,9,18,74
1061370640588390,Mario Stoilov,248,7,73,1,1,1,28,1
1067970786547323,Benas Šidlauskas,36,0,14,2,0,0,0,2
1153550791346518,Fabi Kriebeler,22,0,11,0,0,0,0,0
10207961416369593,Ryan Webster,1145,5,326,21,0,33,142,22
922841651124588,Samuel Dee Same,479,1,166,1,0,0,69,1
10154042744894780,Yves Wan,140,0,57,7,0,0,0,5
1014526328621596,Felix Eros,204,2,37,16,0,6,23,8
1064614690246517,Pan Telis Papadakis,211,0,72,13,0,0,0,28
959416840821059,Mohsen Soltani,477,0,237,1,0,0,0,0
667511016723910,Lâm Hoàng Việt,244,0,122,0,0,0,0,0
807514342711681,Kocsicska Márk,71,1,13,6,0,3,3,7
573616972790592,Khánh Kbm,162,0,81,0,0,0,0,0
10207263344809356,Ryan DePrimo,167,0,82,1,0,0,0,0
835792366533463,Mauri-Matti Lahti,182,0,88,2,0,0,0,0
1219047984779716,Josh Uchiha,660,4,140,36,0,58,16,46
481399018712081,Gita Jose Pcrew,134,0,63,2,0,0,0,2
1332568416759763,Gabriel Saavedra,10,0,5,0,0,0,0,0
1135026633194712,Jannik Jakobs,15,0,6,1,0,0,0,0
10208880830637062,Michael Cruz Otero,71,1,10,4,0,1,14,3
10207915785045906,Nigel Ng,232,1,94,5,0,7,1,1
1186913301320229,Matt Dandar,23,0,8,2,0,0,0,1
1780837742139410,Stephen Turner,116,0,55,2,0,0,0,0
625072614312297,Khải,24,0,12,0,0,0,0,0
1493688347604835,Long Triệu Nguyễn,1368,2,453,25,4,28,129,19
10201472509450972,Fabian Juarez Salvador,24,0,12,0,0,0,0,0
10154759415167782,Emilie Guillaume,265,0,125,3,0,0,0,6
536629309832185,Anh Vũ,106,0,53,0,0,0,0,0
10157003402760556,Elva Kwan,22,0,11,0,0,0,0,0
1021827747838938,Paolo Panesa,111,0,51,2,0,0,0,3
10156793734320441,Jonathon Delaney,228,0,112,1,0,0,0,1
515854475253487,Đàm Hiếu,6,0,3,0,0,0,0,0
978342808886265,Jota Rs,9,0,3,1,0,0,0,0
1035152399898325,Sebastian Sánchez,121,0,59,1,0,0,0,0
10205997605091364,Alex Iwaniuk,673,0,317,10,0,0,0,9
1006187222770223,Josiah Tarbuck,252,0,126,0,0,0,0,0
1720328838251317,Curioso Volta Miuda,524,0,193,34,0,0,0,36
1033686156696798,Betito Morales,151,0,74,1,0,0,0,0
10208831380685434,Andrew Wong,508,1,237,6,0,0,1,9
1088554084512534,David Hector,157,0,77,1,0,0,0,0
10153732135819145,Cecelia-ann Botha,46,0,21,1,0,0,0,1
10206056980199145,Marek Gajdušík,113,0,55,1,0,0,0,0
970307806385270,Sylwiusz Niedobylski,1138,0,186,150,0,0,0,316
1144741525544256,Jonas Rust,856,0,415,6,0,0,0,8
10204294309158353,Ryan McMenemie,42,0,19,1,0,0,0,1
1067430879942549,Jah Mauglis,179,0,77,6,0,0,0,7
1766745420226817,Nathan Jolicoeur,590,4,118,16,0,54,60,4
937769842970695,Thanakorn Hiranon,16,0,8,0,0,0,0,0
10154303687698812,Connor Gill,22,0,11,0,0,0,0,0
978456038870106,Thiago Monteiro,298,0,149,0,0,0,0,0
10156171960455010,Jason Cheung,78,0,37,1,0,0,0,1
1033652496693266,Andrew Hurd,9,0,3,1,0,0,0,0
951932458255742,Tim Simpson,29,0,3,7,0,0,0,2
881237062022428,Malik Rahmoun,26,0,10,2,0,0,0,0
570876476410707,Yousef Ahmed,37,2,7,3,0,0,1,2
1723404227872301,Issam Saadouni,77,0,37,1,0,0,0,0
978853858873330,M Saputra,66,0,33,0,0,0,0,0
565611506938679,Agha Syed Numan Murtaza,554,0,273,2,0,0,0,2
10156780101020254,Jervin Densing,886,3,180,49,3,2,108,130
10204825546542017,Shranal Prasad,191,0,85,5,0,0,0,6
1065593053463302,Perry William Flowers,13933,113,34,49,0,420,5932,29
1042219395810089,Jeron Tuell,1382,2,611,28,0,15,2,17
479447025599389,Rodrigo Presotto,66,0,18,8,0,0,0,6
1239830829375631,Jonathan Chan,831,0,392,11,0,0,0,14
928856437231439,James Cam,1345,23,64,43,3,82,344,27
956911511049906,Jakob Dippel,1875,25,130,144,1,148,256,98
1041341775888326,Теодор Станев,85,0,12,6,0,0,0,43
494874574035513,Finley Gorringe,49,1,7,1,0,5,6,0
10209361396976492,Alexis Esteban Riveros Sandoval,250,0,116,6,0,0,0,0
1040863439304498,Elhoucine Abousaid,419,14,43,22,2,40,30,9
1028026327276705,Mohammed Sobhi,8,0,4,0,0,0,0,0
495446950642117,Fhaydoo Traceur,6,0,3,0,0,0,0,0
1041934165878630,ABde Rràhim,222,0,111,0,0,0,0,0
475361429325625,Noureddine Fodil,114,1,49,3,0,0,1,0
1785814161651307,Padonou Razak Padonou,36,0,18,0,0,0,0,0
1158804737514127,Alex Jennert,71,1,19,1,0,3,4,8
1076665735728919,Jay Hargett,6497,35,145,77,46,327,2185,266
1543218822361241,Austin Durden,9565,168,177,278,1,1222,1836,195
10207509184062726,Sébastien Aubry,121,0,34,10,0,0,0,23
1041220082635821,Michy Beatty,1439,26,206,30,0,212,81,9
10204161286472611,Jiří Kyuubi Peška,72,0,36,0,0,0,0,0
786569091475710,Jonas Kristensen,520,0,254,3,0,0,0,3
972264356194152,Alexiss Screamo,33,0,13,2,0,0,0,1
10205850378889883,Virginia Ferrara,430,1,205,1,0,0,6,0
10208669261984988,Samuel Hernandez Lucas,74,0,34,2,0,0,0,0
1076436412395994,Mohamed Toubaghi,629,5,264,9,0,1,21,4
872891376190125,Gargee Das,26,0,13,0,0,0,0,0
10205181103590634,Gyen Ming Angel,170,0,50,15,0,0,0,25
10153353803736781,Tracey Beaton Heath,332,0,92,28,0,0,0,64
978272032220511,A'rifin Gymsker's,79,3,8,0,0,2,21,0
1709172409357237,Rama,43,0,18,2,0,0,0,1
846598795466043,Visa Tjeerdsma,255,0,100,14,0,0,0,13
1150171721674028,Angel Acero,83,0,23,11,0,0,0,4
1602490400074053,Alexsander Michelsen,195,8,16,2,0,6,49,1
517472978445963,Bruno Britto Drv,3398,36,21,17,0,69,1455,8
1019214644833942,Maciek Zabielski,508,3,64,7,0,25,130,9
1152870451410240,Bruno Fenaroli,378,8,41,8,2,29,64,9
1035569799834464,Sanek,8,0,4,0,0,0,0,0
686265038182367,Pablo Vergara Muños,668,0,334,0,0,0,0,0
998479230237271,Fábio Tavares,3249,0,1623,1,0,0,0,0
1129053270472778,Ling Elly,2,0,1,0,0,0,0,0
1594508787506205,Jan Lilienthal,2,0,1,0,0,0,0,0
543472959167815,Ramraj RJ,63,0,30,1,0,0,0,0
700983973367435,Ewald Der,166,0,77,4,0,0,0,0
1068751036524247,Monna Lissa,26,0,4,4,0,0,0,6
1051721381550724,Ilias Stauroula Giannis,24,0,12,0,0,0,0,0
720010481473633,Scott Smiler Shady Roberts,22,0,11,0,0,0,0,0
10206305055730361,Camilo Ignacio Labarca Cordero,393,3,9,6,0,28,128,2
1178200695552916,Lucas McDonald,485,4,63,29,0,7,104,23
3124469480867,Aaron Chen,8,0,4,0,0,0,0,0
573215012855597,Nick Felsmann,2,0,1,0,0,0,0,0
10204923350557286,Fausi Mora,5034,31,14,142,182,237,1455,76
626452007519354,Eino Laakso,86,0,28,9,0,0,0,3
921512077966261,Lahcen Absn,264,3,37,2,1,4,76,1
980067485362052,Abel Moya,48,0,17,2,0,0,0,8
947284155392792,Mike Robinson,26,0,6,4,0,0,0,2
964250456979723,Jonas Fotland Fænn,623,1,26,7,1,22,236,3
923608191053171,Ненад Митровић,2,0,1,0,0,0,0,0
10153927259161259,Jake Davis,133,2,43,2,0,8,2,3
1147014105317338,Zakaria Mouatassim,237,7,34,10,0,6,37,12
1720533538183300,Antoine Lenain,26,0,13,0,0,0,0,0
10209327125476154,Alex Hovda,176,1,47,12,6,0,3,11
1069374409795058,Jurij Jochim,887,0,435,5,0,0,0,2
3010346415110,Simon Vecchioni,245,0,121,1,0,0,0,0
1121160364570475,Eder Montilla,281,2,60,34,0,3,12,16
1224336467591424,Khalilo Rhouma,760,3,135,57,0,62,41,36
1686191615002962,SàMi MànDàs,14,0,7,0,0,0,0,0
10153675182133655,Luiiz HigaLo,167,1,69,4,0,0,5,2
1050056601733120,Markus Fiege,36,0,18,0,0,0,0,0
1091817817528223,Last Kings,11,0,4,1,0,0,0,0
703344759766006,Jary Vanstalle,78,0,39,0,0,0,0,0
10206703750142237,Justinas Zlioba,32,0,16,0,0,0,0,0
975138319238497,Austin Lloyd,2460,24,538,86,2,109,279,113
871986852929337,Piotrek Szypuła,88,0,44,0,0,0,0,0
1323748894317441,Marius Labulis,86,0,43,0,0,0,0,0
1689515727981327,El Maher MàtàdOor,328,0,157,4,0,0,0,2
1764635257097244,Petit Kanak Tein,2672,2,844,26,8,45,360,9
426754940854729,אסף בר,152,0,65,6,0,0,0,4
10208189669756980,Magnus Kinly Mogensen,3761,22,285,49,3,164,1188,54
10100278441443693,Brandon McClary,335,10,63,8,0,19,38,2
10207307947235513,Sergio Rojas Frouchtman,1771,0,862,12,0,0,0,11
1722483781322785,Rahim Vétérinaire Itachi,32,0,16,0,0,0,0,0
10154821922534478,Sam Palmer,186,0,61,18,0,0,0,10
569247229913050,Emanuele Costanza,52,0,26,0,0,0,0,0
10153375068545825,Sam Amos,350,1,89,13,0,3,56,7
831330910306338,Gabriel Manghera,80,0,40,0,0,0,0,0
490811947794585,Wassim Trickz,545,1,258,6,0,0,1,4
10201278208313642,Sagi Hefez,303,0,148,1,0,0,0,4
10206625056051125,Antonio Román Guerrero,58,0,27,1,0,0,0,1
10207397588442047,Nestor Rueda,146,0,73,0,0,0,0,0
933630683424267,Caleb Christopher,58,0,29,0,0,0,0,0
1100380859983880,Luke Nero Brown,1675,11,473,53,0,106,84,29
10208062741837750,Ruben Ocaña Cuellar,274,0,137,0,0,0,0,0
592713384199705,Klaus Lazar,106,0,46,3,0,0,0,5
582091715290976,Viet Anh,161,0,79,1,0,0,0,0
1004993302855297,Joey Mulhollen,850,2,261,6,0,8,137,2
10207714731492181,Zachary Brunton,669,3,176,57,0,4,22,75
1140324089344961,Piotr Jakubowicz,104,0,52,0,0,0,0,0
1131800606872627,Elvis Soto,24,0,10,1,0,0,0,1
592044377624825,Thế Nguyễn,82,1,37,1,0,0,0,0
918124311595217,Alex Malev,12,0,6,0,0,0,0,0
934667743320837,Nick R. Hanna,430,2,60,2,0,12,129,0
1192076114135947,Joshua Hadden,46,0,23,0,0,0,0,0
1403249639694827,Jaylord Seridon,2,0,1,0,0,0,0,0
847852578647067,William Redd,1784,16,494,101,0,39,102,92
786899231416421,Mario Díaz,194,1,89,2,0,0,2,1
1165715070114334,Andres Barreto,11,0,4,1,0,0,0,0
839058639574206,Nguyễn Trọng Đại,604,1,201,14,0,5,57,26
1729634717307552,Manuel Murez Diaz,14,0,7,0,0,0,0,0
1286186208062625,Mokhtar Mgb,31,1,8,1,0,1,1,2
10209177119489338,Ryan Janke,399,0,168,14,0,0,0,21
1205854949448576,Eric Howard,406,7,72,21,0,25,34,21
1366380586720665,Brian Michaels,207,3,81,6,0,0,4,4
808924852555564,Dumitru Andrei,75,0,12,16,0,0,0,3
889707824477968,Jimerson Alves,177,0,87,1,0,0,0,0
1692139921059566,Asael Pinas,164,0,82,0,0,0,0,0
1693236457605579,Alistair Gillies,168,0,84,0,0,0,0,0
10207708389081984,Andrey Masis Segura,54,0,27,0,0,0,0,0
1052471461492051,Alan Will,1180,2,512,25,0,5,12,32
524798071025935,Ayoub Fletcher,246,0,109,9,0,0,0,1
1187192104625187,Cristopher Carrillo Ponce,257,0,120,4,0,0,0,5
1255157857847443,Stiliyan Goshev,9401,120,292,508,9,659,2032,616
490731241112373,Saddek Chawi,575,13,117,3,0,6,124,1
490616474462479,Đăng Khoa,32,0,16,0,0,0,0,0
10154088291657579,Adam Richard Livesey,28,0,14,0,0,0,0,0
10207241315563702,Wosax Finn,862,6,344,16,0,2,25,40
998320713550829,Felix Boyd,304,1,23,2,0,5,116,0
10154084738218459,Rico Omnislash Figus,685,17,45,45,6,36,100,43
828170010621005,Mike van Veen,842,3,106,36,20,24,161,33
10155020476462619,Tommy Øen Haugen,209,3,2,11,0,32,23,15
1142888892408997,Link Trucman Lombardi,105,0,16,21,0,0,0,10
474214676096430,Péter Auxner,222,1,97,3,0,0,7,0
1056922877671781,Abdul Elbaf,327,3,1,8,0,14,119,6
886825581402481,Thomas Lexcellent,6,0,1,1,0,0,0,1
1105665369485100,Yamil Cabrera Santos,50,0,13,7,0,0,0,3
1695459300724214,Khãłíł Pãřköűŕ,468,1,221,3,0,0,4,4
10205535961974250,Dallas Soloduik,425,1,113,8,3,13,58,3
10207010391231497,Ryan Nicholas,2465,34,249,216,0,104,311,215
831839030294870,Dee Đức,179,1,42,18,0,5,1,19
1719046975036415,Watoya William,1727,39,26,26,1,207,372,33
1161370307220845,Joe Bocanegra,2431,33,361,121,3,219,196,120
1029854300436923,Jorden Andrews,19,0,6,2,0,0,0,1
1003235183079480,Arsenijus Valentukevičius,1692,7,89,43,0,138,358,220
10153158765181923,Cory Dunson,1257,0,439,81,0,0,0,136
1277393588954604,Oscar Wilson,1205,11,47,127,0,89,159,90
558798550947025,Eslaer Esiguerio,8,0,4,0,0,0,0,0
1013411255400080,Rom D. Crossline,92,0,44,1,0,0,0,1
865639733582520,Jotran Ponce,57,0,25,2,0,0,0,1
10208196153254940,Josue Arciniega,132,4,36,5,0,1,10,2
10206415416451725,Sebastian Sørensen,202,0,84,8,0,0,0,10
1052860744772948,Lucas Pluton,774,7,29,68,0,80,85,67
1253911941289197,Matt Milhoan,1521,3,97,175,3,12,32,675
10208233253341018,Elish Kent,253,2,23,26,0,13,33,14
1522861251355407,Bassem K. Ataya,46,3,1,5,0,0,6,2
1710088159267646,Mohamed Zizo,78,0,39,0,0,0,0,0
1127167200680916,Sam Kiely,6,0,3,0,0,0,0,0
1536426943318665,Nguyễn Trần Anh Thư,4,0,2,0,0,0,0,0
10156650731375161,Jumpsta Frantz,918,14,34,93,0,21,141,156
10205970890137135,Diego Vercammen,30,0,15,0,0,0,0,0
932448723482094,Ivan Mechteriakov,644,2,177,30,0,4,56,66
722064824597538,William Wegert,385,6,17,8,0,36,92,5
546764538811396,Kane Hempson,69,0,33,1,0,0,0,0
10154095701818033,Joon Poore,50,0,12,4,0,0,0,14
900774416707269,Rafael Lo Presti,281,0,139,1,0,0,0,0
1732049427026914,Tom Akram,279,0,73,38,0,0,0,19
10204021899907167,Angelo Botuyan,24,0,12,0,0,0,0,0
548575998650329,Bolow,1692,23,121,3,0,30,616,4
1043377295712707,La Seňor Tim,165,0,78,3,0,0,0,0
765918000198144,Lathan Cornflakes Linton,1368,5,581,11,0,34,14,18
625541904254047,Seung Lee,130,0,63,1,0,0,0,1
10206161910553090,Christophe Ho,713,6,134,36,0,35,91,20
958182390921402,Валерий Михайловски,150,0,75,0,0,0,0,0
1557734261203629,Ronan Vatel,294,0,147,0,0,0,0,0
1240596865968482,Hossaini Zahid,456,6,81,6,0,11,104,5
1124040327630425,Murilo Augusto,103,0,48,2,0,0,0,1
